,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction
5440,5572,1661025600000.0,20980.5,21145.5,20780.5,20811.5,11348.024,237773122.8655,2022-08-20 20:00:00,-8.407e-05,-0.000383,46769.833,27.64,21322.22,21076.14,21199.18,21445.26,20953.1,21568.3,20830.06,-154.2,-162.78,8.58,9.57,29.37,42.97,51.27,6036.877857142857,332.9,387.6800000000003,14.75,-4.09,21158.27,20943.84,633.7599999999984,141.59999999999854,132.34000000000015,346.77000000000044,-42.36,-2.3599999999999994,-19.8,8.580000000000013,PositionState,lower,20811.5,21244.5,0.0,-433.0,0.0,-433.0,-282.5,0
5476,5608,1661155200000.0,21094.5,21180.0,20858.0,21175.0,21138.663,443903825.913,2022-08-22 08:00:00,-2.536e-05,-0.000459,45780.338,38.94,21468.17,21257.72,21362.94,21573.39,21152.5,21678.61,21047.28,-20.02,21.49,-41.52,10.97,35.2,20.27,18.95,7756.168142857142,1247.08,187.9399999999987,109.84,-7.08,21358.55,21207.17,398.3899999999994,-22.5,32.169999999998254,183.54999999999927,-31.060000000000002,8.939999999999998,-24.230000000000004,-41.51,PositionState,lower,21175.0,21387.5,0.0,-212.5,8.0,-212.5,-63.375,0
5498,5630,1661234400000.0,20956.0,21082.0,20885.0,21074.5,9371.752,196687971.0805,2022-08-23 06:00:00,-3.888e-05,-0.00031,47586.64,43.81,21329.18,21088.31,21208.75,21449.61,20967.88,21570.04,20847.45,-42.81,-32.58,-10.23,14.68,28.84,20.68,23.27,6057.108142857142,75.35,134.25,13.68,-3.31,21219.27,21092.2,375.1100000000006,-106.61999999999898,17.700000000000728,144.77000000000044,-26.189999999999998,13.810000000000002,-14.16,-10.230000000000004,PositionState,lower,21074.5,21290.0,0.0,-215.5,0.0,-215.5,-107.75,0
5519,5651,1661310000000.0,21189.5,21279.0,21161.5,21256.0,3583.531,76060814.735,2022-08-24 03:00:00,1.27e-05,-0.00031,46498.126,44.54,21458.46,21274.58,21366.52,21550.4,21182.64,21642.34,21090.7,-1.44,31.49,-32.93,18.3,19.32,18.83,18.77,6044.485857142858,-797.36,110.52000000000044,-42.5,-1.73,21389.66,21260.92,294.40000000000146,-73.36000000000058,4.919999999998254,133.65999999999985,-25.46,14.54,-1.0199999999999996,-32.93,PositionState,lower,21256.0,21406.5,0.0,-150.5,0.0,-150.5,-71.5,0
5576,5708,1661515200000.0,21182.5,21734.5,21151.0,21628.5,30909.473,663699794.0785,2022-08-26 12:00:00,0.0001,-0.000414,48346.638,55.84,21585.18,21374.56,21479.87,21690.5,21269.24,21795.81,21163.93,-39.67,-32.73,-6.94,22.45,26.93,21.53,16.9,6825.7065,2065.3,-148.63000000000102,39.68,20.02,21422.05,21461.32,62.0,-359.2599999999984,-167.1800000000003,-206.45000000000073,-14.159999999999997,25.840000000000003,-4.48,-6.940000000000005,PositionState,lower,21628.5,21743.5,0.0,-115.0,0.0,-115.0,-57.5,0
5579,5711,1661526000000.0,21151.5,21152.0,20607.5,20769.0,42506.959,885222761.7775,2022-08-26 15:00:00,0.0001,-0.00049,46389.452,32.33,21612.75,21196.09,21404.42,21821.08,20987.76,22029.41,20779.43,-90.96,-43.09,-47.87,16.19,45.76,22.8,17.35,14196.086285714284,2876.73,635.4199999999983,282.95,-19.76,21348.88,21072.97,1052.0800000000017,218.7599999999984,303.97000000000116,579.880000000001,-37.67,2.3299999999999983,-29.569999999999997,-47.86999999999999,PositionState,lower,20769.0,19877.5,0.0,891.5,1221.0,0.0,687.0307692307692,0
5675,5807,1661871600000.0,19825.0,19828.0,19610.0,19752.0,17026.898,336162777.6285,2022-08-30 15:00:00,9.14e-06,-0.000206,52270.291,30.13,20374.73,20009.8,20192.27,20557.2,19827.34,20739.66,19644.88,-6.91,66.1,-73.01,16.68,33.75,36.85,33.27,9086.459428571428,926.74,440.27000000000044,173.56,-8.69,20241.94,19910.18,805.2000000000007,75.34000000000015,158.1800000000003,489.9399999999987,-39.870000000000005,0.129999999999999,-17.07,-73.00999999999999,PositionState,lower,19752.0,20222.0,0.0,-470.0,145.0,-470.0,-105.95454545454545,0
5723,5855,1662044400000.0,19690.0,19830.0,19652.5,19774.0,9743.29,192427193.526,2022-09-01 15:00:00,6.768e-05,-9.9e-05,50828.702,38.09,20108.91,19849.58,19979.24,20238.58,19719.91,20368.25,19590.24,-74.7,-50.89,-23.8,14.69,28.38,17.84,17.02,7491.950357142857,463.6,205.2400000000016,41.13,-1.37,19914.38,19805.94,464.58000000000175,-54.090000000000146,31.93999999999869,140.38000000000102,-31.909999999999997,8.090000000000003,-13.69,-23.810000000000002,PositionState,lower,19774.0,20058.5,0.0,-284.5,120.0,-284.5,-37.333333333333336,0
5750,5882,1662141600000.0,19790.5,20060.5,19750.0,19924.0,16398.879,326284837.41,2022-09-02 18:00:00,2.906e-05,-0.000603,51494.888,43.35,20212.82,19961.27,20087.04,20338.6,19835.49,20464.37,19709.72,9.43,37.34,-27.9,16.79,26.83,16.0,14.85,9901.407785714286,756.37,163.04000000000087,48.42,-2.0,20131.83,19963.83,414.59999999999854,-88.5099999999984,39.830000000001746,207.83000000000175,-26.65,13.350000000000001,-10.04,-27.910000000000004,PositionState,lower,19924.0,19821.5,0.0,102.5,215.5,-67.5,70.81666666666666,0
5787,5919,1662274800000.0,19696.0,19724.0,19600.0,19631.0,5726.211,112616777.597,2022-09-04 07:00:00,0.0001,-0.00023,57577.085,33.52,19825.83,19724.29,19775.06,19876.59,19673.52,19927.36,19622.75,-47.5,-44.11,-3.39,10.72,30.95,27.23,25.96,2920.241785714286,210.69,144.0600000000013,39.12,-6.12,19758.77,19683.02,245.59000000000015,42.52000000000044,52.02000000000044,127.77000000000044,-36.48,3.520000000000003,-20.229999999999997,-3.3900000000000006,PositionState,lower,19631.0,19841.5,0.0,-210.5,0.0,-210.5,-110.5,0
5846,5978,1662487200000.0,19097.5,19125.5,18944.0,18951.5,12168.42,231539387.7755,2022-09-06 18:00:00,6.524e-05,-0.000404,55962.29,21.54,19942.01,19419.97,19680.99,20203.03,19158.95,20464.05,18897.93,-112.81,-22.64,-90.16,10.48,41.5,25.46,21.58,11782.242,514.91,729.4900000000016,433.38,-3.54,19652.22,19195.84,1251.5299999999988,207.45000000000073,244.34000000000015,700.7200000000012,-48.46,-8.46,-31.02,-90.17,PositionState,lower,18951.5,18979.5,0.0,-28.0,346.0,-28.0,133.45833333333334,0
6010,6142,1663077600000.0,21190.0,21250.0,20852.0,20998.0,24866.954,523784796.0845,2022-09-13 14:00:00,4.252e-05,-0.000442,48616.887,24.73,22429.96,21590.15,22010.05,22849.86,21170.25,23269.76,20750.35,-145.09,13.59,-158.68,17.17,40.14,29.72,31.53,14831.388928571429,1039.5,1012.0499999999993,481.9,-7.69,21977.94,21279.29,1851.8600000000006,172.25,281.2900000000009,979.9399999999987,-45.269999999999996,-5.27,-22.97,-158.68,PositionState,lower,20998.0,20286.5,0.0,711.5,1226.0,0.0,706.6060606060606,0
6059,6191,1663254000000.0,19700.0,19845.0,19472.0,19731.0,25640.393,504615745.32,2022-09-15 15:00:00,9.994e-05,-0.000235,46607.019,31.47,20215.12,19927.44,20071.28,20358.96,19783.6,20502.8,19639.76,-116.57,-101.22,-15.34,9.39,31.21,32.9,36.67,8915.730214285713,1195.9,340.27999999999884,58.77,-5.02,20042.5,19819.86,627.9599999999991,52.599999999998545,88.86000000000058,311.5,-38.53,1.4699999999999989,-21.82,-15.349999999999994,PositionState,lower,19731.0,19856.0,0.0,-125.0,50.5,-127.0,-35.54761904761905,0
6081,6213,1663333200000.0,19680.5,19764.0,19435.0,19525.0,19179.976,376237671.4125,2022-09-16 13:00:00,4.37e-05,-0.000248,49118.343,34.46,19837.68,19699.62,19768.65,19906.71,19630.59,19975.75,19561.56,-82.97,-86.62,3.65,11.71,33.29,38.88,39.36,5163.138,1017.03,243.65000000000146,65.84,-10.32,19722.5,19634.25,381.7099999999991,105.59000000000015,109.25,197.5,-35.54,4.460000000000001,-21.58,3.6500000000000057,PositionState,lower,19525.0,19743.0,0.0,-218.0,91.5,-218.0,-62.25,0
6134,6266,1663524000000.0,19629.0,19710.0,19550.0,19629.5,8247.583,161918753.578,2022-09-18 18:00:00,0.0001,-0.000398,48553.587,32.19,20003.48,19732.77,19868.13,20138.84,19597.41,20274.2,19462.05,-64.27,-19.9,-44.37,9.25,32.2,25.9,19.55,5891.044785714286,457.79,238.63000000000102,64.75,-1.66,19818.27,19669.84,509.34000000000015,-32.090000000000146,40.340000000000146,188.77000000000044,-37.81,2.1899999999999977,-22.950000000000003,-44.37,PositionState,lower,19629.5,19095.5,0.0,534.0,1227.5,-86.5,622.925,0
6178,6310,1663682400000.0,18911.5,19099.0,18862.0,19060.0,15234.23,288867918.154,2022-09-20 14:00:00,1.506e-05,-0.0004,49132.496,42.75,19398.3,19057.32,19227.81,19568.79,18886.83,19739.28,18716.33,-42.35,2.43,-44.78,15.93,29.38,17.88,22.79,9492.571785714286,584.89,167.8100000000013,3.09,-1.27,19205.33,19054.15,508.7900000000009,-173.16999999999825,-5.849999999998545,145.33000000000175,-27.25,12.75,-13.45,-44.78,PositionState,lower,19060.0,19228.0,0.0,-168.0,0.0,-168.0,-84.0,0
6182,6314,1663696800000.0,18759.5,19000.5,18750.0,18963.5,12986.794,245324133.0575,2022-09-20 18:00:00,9.431e-05,-0.00037,47326.194,43.41,19351.92,18951.26,19151.59,19552.24,18750.94,19752.57,18550.61,-80.76,-36.23,-44.53,15.76,26.18,18.18,20.47,12311.917357142858,676.74,188.09000000000015,9.23,-1.41,19071.94,18950.57,588.7400000000016,-212.5600000000013,-12.930000000000291,108.43999999999869,-26.590000000000003,13.409999999999997,-10.42,-44.53000000000001,PositionState,lower,18963.5,18988.0,0.0,-24.5,98.5,-50.5,26.5625,0
6210,6342,1663797600000.0,18453.0,18484.5,18100.0,18470.0,20607.471,377241686.8225,2022-09-21 22:00:00,1.516e-05,-0.000826,46151.151,36.52,19359.55,18719.28,19039.42,19679.69,18399.14,19999.83,18079.01,-60.62,15.89,-76.51,16.28,31.47,19.58,18.21,27151.01307142857,1188.02,569.4199999999983,120.23,-5.05,19112.83,18624.77,1209.6899999999987,-70.86000000000058,154.77000000000044,642.8300000000017,-33.48,6.520000000000003,-15.189999999999998,-76.50999999999999,PositionState,lower,18470.0,18921.5,0.0,-451.5,91.0,-451.5,-153.5,0
6250,6382,1663941600000.0,18629.5,18735.5,18524.5,18667.5,21131.099,393718016.479,2022-09-23 14:00:00,-3.749e-05,-0.000469,48395.824,34.21,19271.9,18797.51,19034.71,19509.09,18560.32,19746.29,18323.12,-84.71,-3.29,-81.42,12.98,29.47,19.01,17.24,8993.9235,1178.51,367.2099999999991,148.29,-4.53,18962.11,18720.28,841.5900000000001,-107.18000000000029,52.779999999998836,294.6100000000006,-35.79,4.210000000000001,-16.49,-81.41999999999999,PositionState,lower,18667.5,19003.5,0.0,-336.0,42.5,-336.0,-103.0625,0
6282,6414,1664056800000.0,18945.0,18945.0,18801.5,18878.0,6699.856,126431031.3935,2022-09-24 22:00:00,5.797e-05,-0.000381,47738.192,39.59,19119.57,18981.7,19050.63,19188.5,18912.77,19257.43,18843.84,-8.54,10.83,-19.37,14.6,26.87,11.43,12.6,4304.954142857142,158.79,172.63000000000102,68.0,-3.77,19059.22,18955.09,310.5,34.77000000000044,77.09000000000015,181.22000000000116,-30.409999999999997,9.590000000000003,-12.270000000000001,-19.369999999999997,PositionState,lower,18878.0,19041.5,0.0,-163.5,0.0,-163.5,-70.58333333333333,0
6306,6438,1664143200000.0,18732.0,18896.0,18620.5,18779.5,12023.6,225598950.231,2022-09-25 22:00:00,2.898e-05,-0.00069,48896.264,37.05,19038.01,18845.3,18941.66,19134.37,18748.94,19230.73,18652.59,-53.43,-28.66,-24.76,12.49,27.89,15.61,13.46,5885.841357142858,704.24,162.15999999999985,61.49,-0.65,18898.72,18801.31,354.869999999999,-30.56000000000131,21.81000000000131,119.22000000000116,-32.95,7.049999999999997,-15.4,-24.77,PositionState,lower,18779.5,18899.5,0.0,-120.0,87.5,-120.0,-29.35,0
6394,6526,1664460000000.0,18986.5,19253.0,18831.0,19190.0,32730.022,622687827.3565,2022-09-29 14:00:00,-2.209e-05,-0.000394,53648.99,45.04,19469.07,19185.08,19327.07,19611.06,19043.09,19753.05,18901.1,-19.16,27.27,-46.44,14.26,27.78,15.42,18.49,13330.687071428572,1774.9,137.0699999999997,72.95,-3.52,19310.77,19172.03,421.0600000000013,-146.90999999999985,-17.970000000001164,120.77000000000044,-24.96,15.04,-13.520000000000001,-46.43,PositionState,lower,19190.0,19435.5,0.0,-245.5,0.0,-245.5,-112.5,0
6453,6585,1664672400000.0,19265.5,19300.0,19250.5,19297.0,1049.927,20242421.9775,2022-10-02 01:00:00,0.0001,-0.00056,53998.838,46.54,19334.83,19288.17,19311.5,19358.16,19264.84,19381.49,19241.51,-32.34,-38.26,5.91,14.55,19.8,13.55,13.36,2989.651928571428,-686.33,14.5,-21.38,-0.8,19280.61,19289.19,61.159999999999854,-32.159999999999854,-7.81000000000131,-16.389999999999418,-23.46,16.54,-5.25,5.919999999999995,PositionState,lower,19297.0,19324.0,0.0,-27.0,0.0,-27.0,-9.0,0
6463,6595,1664708400000.0,19095.0,19258.5,19075.5,19185.0,6880.054,132026206.8205,2022-10-02 11:00:00,4.954e-05,-0.000488,54882.242,40.29,19319.61,19218.34,19268.97,19370.25,19167.7,19420.89,19117.06,-38.81,-29.25,-9.55,11.63,26.98,14.99,14.43,3551.3550714285716,382.58,83.97000000000116,39.93,-0.05,19254.61,19182.82,185.25,-17.299999999999272,-2.180000000000291,69.61000000000058,-29.71,10.29,-15.35,-9.560000000000002,PositionState,lower,19185.0,19248.0,0.0,-63.0,88.0,-63.0,10.666666666666666,0
6585,6717,1665147600000.0,19612.5,19704.5,19500.0,19595.0,22807.585,446958459.2165,2022-10-07 13:00:00,0.0001,-0.000163,64144.567,29.34,20036.01,19802.68,19919.35,20152.68,19686.02,20269.35,19569.35,-82.26,-54.51,-27.75,11.26,36.19,17.14,14.54,9404.515,1304.99,324.34999999999854,126.34,-2.68,19871.27,19695.61,557.6800000000003,91.02000000000044,100.61000000000058,276.27000000000044,-40.66,-0.6600000000000001,-24.93,-27.750000000000007,PositionState,lower,19595.0,19476.5,0.0,118.5,284.5,-38.5,126.3913043478261,0
6653,6785,1665392400000.0,19229.5,19340.0,19224.0,19323.0,7407.197,142846175.068,2022-10-10 09:00:00,0.0001,-0.000368,67061.964,41.15,19482.52,19346.22,19414.37,19550.66,19278.07,19618.81,19209.93,-31.77,-13.49,-18.27,8.15,35.89,32.17,27.31,4542.3925,-247.39,91.36999999999898,51.81,0.14,19401.44,19320.77,227.65999999999985,-44.93000000000029,-2.2299999999995634,78.43999999999869,-28.85,11.149999999999999,-27.740000000000002,-18.28,PositionState,lower,19323.0,19410.5,0.0,-87.5,55.5,-87.5,-8.125,0
6661,6793,1665421200000.0,19137.5,19358.0,19113.0,19313.5,12966.119,249429933.98,2022-10-10 17:00:00,0.0001,-0.000324,68494.95299999,47.19,19433.54,19244.52,19339.03,19528.05,19150.02,19622.55,19055.51,-53.04,-41.47,-11.57,11.37,28.26,39.57,32.4,8251.582571428571,830.74,25.529999999998836,-4.93,6.74,19288.77,19260.95,214.54999999999927,-163.47999999999956,-52.54999999999927,-24.729999999999563,-22.810000000000002,17.189999999999998,-16.89,-11.57,PositionState,lower,19313.5,19150.0,0.0,163.5,284.0,0.0,196.07894736842104,0
6687,6819,1665514800000.0,18965.0,19036.5,18915.5,18989.5,9363.709,177773840.6505,2022-10-11 19:00:00,0.0001,-0.000185,66313.467,40.53,19143.55,19037.7,19090.62,19196.48,18984.77,19249.41,18931.84,-48.61,-51.71,3.09,14.95,32.93,36.87,42.99,8658.168071428572,476.86,101.11999999999898,0.4,-2.21,19072.38,19015.07,206.97999999999956,-4.729999999999563,25.56999999999971,82.88000000000102,-29.47,10.530000000000001,-17.98,3.1000000000000014,PositionState,lower,18989.5,19085.0,0.0,-95.5,0.0,-95.5,-40.083333333333336,0
6724,6856,1665648000000.0,19005.5,19032.0,18956.0,19009.0,3933.842,74736383.09399998,2022-10-13 08:00:00,0.0001,-0.000105,65856.427,35.94,19128.35,19041.86,19085.1,19171.59,18998.62,19214.83,18955.37,-18.4,-4.98,-13.41,11.2,29.18,22.46,21.4,3396.760142857143,-241.96,76.09999999999854,23.81,0.05,19070.94,19023.53,162.59000000000015,-10.380000000001019,14.529999999998836,61.93999999999869,-34.06,5.939999999999998,-17.98,-13.419999999999998,PositionState,lower,19009.0,18946.0,0.0,63.0,630.0,0.0,311.875,0
6782,6914,1665856800000.0,19099.5,19122.0,19098.0,19111.5,1268.114,24237247.593,2022-10-15 18:00:00,7.789e-05,-0.000349,67092.319,40.99,19199.65,19130.98,19165.32,19233.99,19096.65,19268.32,19062.32,-50.61,-55.6,4.99,14.79,28.08,29.71,27.5,2546.5725714285713,4.04,53.81999999999971,-3.55,-0.2,19133.72,19112.03,122.4900000000016,-14.849999999998545,0.5299999999988358,22.220000000001164,-29.009999999999998,10.990000000000002,-13.29,4.990000000000002,PositionState,lower,19111.5,19136.0,0.0,-24.5,57.0,-24.5,24.285714285714285,0
6852,6984,1666108800000.0,19369.5,19430.0,19344.0,19406.0,8450.386,163846687.073,2022-10-18 16:00:00,3.261e-05,-0.000434,71690.317,44.19,19563.27,19424.19,19493.73,19632.81,19354.65,19702.35,19285.11,6.45,36.46,-30.0,17.08,23.17,31.77,33.31,8158.253285714285,393.04,87.72999999999956,32.2,-1.73,19494.66,19416.22,226.8100000000013,-51.349999999998545,10.220000000001164,88.65999999999985,-25.810000000000002,14.189999999999998,-6.090000000000003,-30.01,PositionState,lower,19406.0,19262.0,0.0,144.0,286.0,0.0,152.85416666666666,0
6885,7017,1666227600000.0,18968.5,19048.0,18922.0,19037.0,8357.955,158754374.152,2022-10-20 01:00:00,0.0001,-0.000442,67234.081,37.69,19236.24,19101.52,19168.88,19303.6,19034.16,19370.96,18966.8,-62.48,-51.87,-10.61,8.75,28.87,29.16,27.22,6502.9905,-59.88,131.88000000000102,35.15,-0.47,19137.5,19046.78,266.59999999999854,-2.8400000000001455,9.779999999998836,100.5,-32.31,7.689999999999998,-20.12,-10.61,PositionState,lower,19037.0,19171.5,0.0,-134.5,2.5,-134.5,-37.875,0
6920,7052,1666353600000.0,18936.5,18936.5,18621.5,18874.0,30195.988,566960212.368,2022-10-21 12:00:00,0.0001,-0.000185,73725.359,31.34,19077.21,18976.62,19026.92,19127.5,18926.33,19177.8,18876.03,-51.03,-39.44,-11.58,8.34,43.33,30.61,26.89,5568.343714285715,1902.7,152.91999999999825,-25.42,-18.95,18991.55,18921.78,253.5,52.330000000001746,47.779999999998836,117.54999999999927,-38.66,1.3399999999999999,-34.989999999999995,-11.590000000000003,PositionState,lower,18874.0,19052.5,0.0,-178.5,0.0,-178.5,-89.25,0
7073,7205,1666904400000.0,20385.5,20401.5,20305.5,20401.5,5412.167,110173120.341,2022-10-27 21:00:00,1.722e-05,-0.000421,64106.353,39.73,20680.5,20461.22,20570.86,20790.14,20351.58,20899.78,20241.94,-22.1,15.54,-37.64,17.76,26.51,20.44,28.45,9308.655571428571,110.14,169.36000000000058,46.41,-3.32,20524.88,20444.58,388.6399999999994,-49.919999999998254,43.080000000001746,123.38000000000102,-30.270000000000003,9.729999999999997,-8.75,-37.64,PositionState,lower,20401.5,20460.5,0.0,-59.0,329.0,-59.0,153.14705882352942,0
7162,7294,1667224800000.0,20318.0,20410.0,20222.0,20332.5,20187.18,410318897.3485,2022-10-31 14:00:00,4.618e-05,-0.00028,59277.561,36.07,20685.15,20455.1,20570.12,20800.17,20340.07,20915.19,20225.05,-46.09,-33.2,-12.88,16.31,33.68,22.19,19.97,6607.779428571428,1105.28,237.61999999999898,53.07,-7.53,20558.83,20419.09,467.66999999999825,7.569999999999709,86.59000000000015,226.33000000000175,-33.93,6.07,-17.37,-12.89,PositionState,lower,20332.5,20480.0,0.0,-147.5,0.0,-147.5,-64.3,0
7207,7339,1667386800000.0,20399.5,20454.0,20399.5,20424.5,2497.759,51028242.635,2022-11-02 11:00:00,2.412e-05,-0.000413,57077.051,44.7,20498.79,20430.44,20464.62,20532.96,20396.27,20567.14,20362.1,-14.57,-9.32,-5.24,12.67,26.48,18.27,14.65,2699.2412142857142,70.1,40.11999999999898,-6.0,-0.84,20461.0,20427.64,108.45999999999913,-28.229999999999563,3.139999999999418,36.5,-25.299999999999997,14.700000000000003,-13.81,-5.25,PositionState,lower,20424.5,20518.0,0.0,-93.5,37.0,-93.5,0.3333333333333333,0
7216,7348,1667419200000.0,20240.0,20271.0,20088.0,20164.5,9578.207,193175496.6525,2022-11-02 20:00:00,5.665e-05,-0.000407,57155.945,31.52,20490.81,20317.42,20404.11,20577.51,20230.72,20664.2,20144.02,-44.82,-22.7,-22.12,18.88,11.87,21.11,17.37,10920.2375,582.89,239.61000000000058,113.34,-6.98,20378.72,20254.45,413.0099999999984,66.22000000000116,89.95000000000073,214.22000000000116,-38.480000000000004,1.5199999999999996,7.01,-22.12,PositionState,lower,20164.5,20346.0,0.0,-181.5,64.0,-181.5,-51.611111111111114,0
7314,7446,1667772000000.0,21114.5,21164.0,21035.0,21127.5,6579.105,138796630.0715,2022-11-06 22:00:00,5.65e-05,-0.000474,62498.582,39.92,21243.9,21164.27,21204.09,21283.71,21124.46,21323.53,21084.65,-14.72,-1.02,-13.7,12.24,31.78,20.37,20.82,2612.4066428571437,-1.81,76.59000000000015,17.82,-5.91,21196.61,21142.2,156.20999999999913,-3.040000000000873,14.700000000000728,69.11000000000058,-30.08,9.920000000000002,-19.54,-13.700000000000001,PositionState,lower,21127.5,20835.5,0.0,292.0,504.5,0.0,326.09090909090907,0
7339,7471,1667862000000.0,20456.0,20588.0,20440.5,20582.5,4902.96,100640669.6755,2022-11-07 23:00:00,0.0001,-0.000337,59277.729,39.77,20842.74,20642.48,20742.61,20942.87,20542.35,21042.99,20442.22,-102.43,-100.65,-1.78,13.58,35.29,35.05,36.53,5815.390785714287,-96.27,160.11000000000058,-29.49,-1.13,20682.72,20586.55,360.369999999999,-40.150000000001455,4.049999999999272,100.22000000000116,-30.229999999999997,9.770000000000003,-21.71,-1.7800000000000011,PositionState,lower,20582.5,20355.5,0.0,227.0,1172.5,-39.5,661.8611111111111,0
7359,7491,1667934000000.0,18591.5,18712.5,16800.0,18250.5,143142.832,2561359144.2855,2022-11-08 19:00:00,8.632e-05,-0.000871,48873.964,26.84,20201.34,19079.38,19640.36,20762.32,18518.4,21323.29,17957.42,-420.16,-316.7,-103.46,14.8,49.34,48.21,46.32,36057.49835714286,8371.54,1389.8600000000006,331.52,-22.91,19378.61,18680.84,2511.8199999999997,267.90000000000146,430.34000000000015,1128.1100000000006,-43.16,-3.16,-34.540000000000006,-103.46000000000004,PositionState,lower,18250.5,16815.5,0.0,1435.0,2551.0,-445.0,911.1052631578947,0
7467,7599,1668322800000.0,16673.0,16777.0,16556.5,16762.5,7833.34,130633542.5705,2022-11-13 07:00:00,-0.00024885,-0.000483,43562.332,43.78,16884.46,16778.4,16831.43,16937.49,16725.36,16990.52,16672.33,-33.3,-29.36,-3.94,14.32,28.53,11.38,12.03,2600.408214285715,457.38,68.93000000000029,31.46,-6.86,16819.77,16762.83,174.9900000000016,-37.13999999999942,0.33000000000174623,57.27000000000044,-26.22,13.780000000000001,-14.21,-3.9399999999999977,PositionState,lower,16762.5,16634.5,0.0,128.0,906.0,0.0,318.8125,0
7546,7678,1668607200000.0,16495.0,16566.0,16407.0,16478.0,12112.22,199578852.4635,2022-11-16 14:00:00,-0.0003861,-0.000392,49964.227,33.15,16866.81,16611.27,16739.04,16994.58,16483.5,17122.35,16355.73,-56.12,-7.05,-49.06,10.46,26.35,18.81,16.55,6273.750214285715,592.18,261.0400000000009,91.72,-2.25,16692.61,16533.26,516.5800000000017,5.5,55.2599999999984,214.61000000000058,-36.85,3.1499999999999986,-15.89,-49.07,PositionState,lower,16478.0,16658.5,0.0,-180.5,45.0,-180.5,-57.44444444444444,0
7640,7772,1668945600000.0,16524.0,16588.0,16470.0,16522.0,7341.256,121363017.6255,2022-11-20 12:00:00,-4.416e-05,-0.000234,47521.64,32.22,16684.94,16575.89,16630.41,16739.46,16521.36,16793.98,16466.84,-21.88,-4.93,-16.95,17.06,28.89,20.84,17.04,3330.164214285716,-150.26,108.40999999999985,39.09,-2.85,16624.27,16546.87,217.45999999999913,-0.6399999999994179,24.86999999999898,102.27000000000044,-37.78,2.219999999999999,-11.830000000000002,-16.95,PositionState,lower,16522.0,16155.0,0.0,367.0,889.5,-60.0,444.82,0
7752,7884,1669348800000.0,16481.5,16493.0,16350.5,16382.0,7231.876,118760001.574,2022-11-25 04:00:00,-0.00013314,-0.000248,55998.546,36.04,16582.78,16483.08,16532.93,16632.63,16433.23,16682.48,16383.38,-15.33,6.87,-22.2,15.85,26.66,17.01,22.67,3256.3049285714296,127.52,150.9300000000003,64.72,-9.14,16523.55,16442.47,250.63000000000102,51.22999999999956,60.470000000001164,141.54999999999927,-33.96,6.039999999999999,-10.81,-22.2,PositionState,lower,16382.0,16511.0,0.0,-129.0,24.5,-129.0,-50.1875,0
7820,7952,1669593600000.0,16426.0,16477.0,16418.5,16437.0,2979.815,49035583.895,2022-11-28 00:00:00,-9.912e-05,-0.000428,56009.811,37.24,16556.17,16483.95,16520.06,16592.28,16447.85,16628.38,16411.74,-7.93,2.2,-10.13,17.51,27.41,19.97,16.68,2065.478000000001,19.73,83.06000000000131,42.31,-4.76,16521.61,16465.24,155.27999999999884,10.849999999998545,28.2400000000016,84.61000000000058,-32.76,7.240000000000002,-9.899999999999999,-10.129999999999999,PositionState,lower,16437.0,16295.0,0.0,142.0,321.0,0.0,233.7941176470588,0
7930,8062,1669989600000.0,16883.0,16960.0,16847.0,16899.0,6758.361,114245060.619,2022-12-02 14:00:00,0.0001,-0.000572,53601.114,43.52,16993.2,16914.9,16954.05,17032.35,16875.75,17071.51,16836.6,-12.34,-10.04,-2.3,16.53,25.52,18.41,22.59,5018.492142857144,230.07,55.04999999999927,2.09,-5.8,16946.72,16919.38,133.34999999999854,-23.25,20.38000000000102,47.720000000001164,-26.479999999999997,13.520000000000003,-8.989999999999998,-2.3000000000000007,PositionState,lower,16899.0,16977.0,0.0,-78.0,0.0,-78.0,-34.5,0
7963,8095,1670108400000.0,16896.0,16910.5,16867.0,16881.0,1955.741,33038781.043,2022-12-03 23:00:00,0.0001,-8.8e-05,54164.528,36.54,16975.0,16918.19,16946.6,17003.4,16889.79,17031.81,16861.39,-17.04,-9.68,-7.35,12.73,23.85,15.99,15.03,2010.9915000000012,1.78,65.59999999999854,4.35,-1.27,16937.55,16900.35,122.40000000000146,8.790000000000873,19.349999999998545,56.54999999999927,-33.46,6.539999999999999,-11.120000000000001,-7.359999999999999,PositionState,lower,16881.0,16962.0,0.0,-81.0,0.0,-81.0,-47.333333333333336,0
